product,outcome,specification,term,estimate,std_error,p_value,ci_low,ci_high,n_obs,r2_adj
diesel,refinery_output_kt,no 2013 control,month_6,7.758532766028338,20.516160134550894,0.7053066095894028,-32.45240219874784,47.96946773080452,276,0.21626394586019004
diesel,refinery_output_kt,no 2013 control,month_7,16.8743911432986,18.754657244778038,0.3682564788970881,-19.884061598859557,53.63284388545675,276,0.21626394586019004
diesel,refinery_output_kt,no 2013 control,month_8,24.29459734665562,19.397751302562313,0.21040811969284656,-13.724296587431432,62.313491280742674,276,0.21626394586019004
diesel,refinery_output_kt,no 2013 control,month_9,-4.502587754335224,23.77913668444938,0.8498182386939915,-51.1088392393112,42.103663730640754,276,0.21626394586019004
diesel,refinery_output_kt,no 2013 control,month_10,-44.473685898804035,24.039703419855506,0.0643121432299281,-91.5906388007452,2.643267003137126,276,0.21626394586019004
diesel,refinery_output_kt,no 2013 control,month_11,-23.575218825881937,21.64073405376468,0.2759815410223264,-65.9902781702702,18.839840518506325,276,0.21626394586019004
diesel,refinery_output_kt,no 2013 control,month_12,16.71455259486629,19.581926535396715,0.3933430727275924,-21.66531816242047,55.09442335215305,276,0.21626394586019004
diesel,refinery_output_kt,2013 held constant,const,435.4152904668563,16.857319051032214,4.141045555143281e-147,402.37555225093223,468.4550286827803,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,trend,-0.7640611919039526,0.14255531528080254,8.33360928824758e-08,-1.043464475659078,-0.4846579081488272,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,control_2013,167.92162571863838,23.767610736093072,1.604478996348378e-12,121.33796467732844,214.50528675994832,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,control_2013_trend,-0.12931528568699502,0.4071328284810465,0.7507699279843245,-0.9272809664337693,0.6686503950597793,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,matosinhos_transition,-70.52177523236357,40.77464857094456,0.08371078571499183,-150.4386179136925,9.39506744896535,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,matosinhos_transition_trend,-2.877403095928774,6.94112354335176,0.6784755417434154,-16.48175525314127,10.72694906128372,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,energy_stress_2022,-101.10016380592495,28.209306917557885,0.00033846363493002636,-156.389389393175,-45.810938218674885,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,energy_stress_2022_trend,5.495478491759849,3.1621983293518907,0.0822343425793718,-0.7023163457425845,11.693273329262283,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,post_stress,-110.51888894253409,34.2288313739356,0.0012430015475867122,-177.6061656683425,-43.43161221672567,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,post_stress_trend,3.6729227840001943,1.272174088576708,0.003887824910571016,1.1795073883247778,6.166338179675611,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,month_2,-67.97144572304478,16.82291868205343,5.33584222231034e-05,-100.94376045471554,-34.999130991374024,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,month_3,-29.777484593294645,19.003962178558048,0.1171358994708483,-67.02456602682976,7.46959684024047,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,month_4,7.1479009189777685,21.024987809846508,0.733877837498428,-34.06031796371506,48.356119801670594,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,month_5,-5.077940732559583,23.86074144441746,0.831470706319858,-51.84413460804003,41.688253142920864,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,month_6,11.016027523014372,17.26793973708705,0.5235082879643331,-22.828512448884297,44.86056749491304,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,month_7,21.06651751771841,15.687538142724373,0.17931008418392602,-9.68049224811973,51.81352728355655,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,month_8,29.42135533851001,17.191068139874478,0.08700127384580512,-4.272519071417946,63.11522974843797,276,0.40459643136773304
