date,country,product,price_with_tax_eur_per_1000l,price_without_tax_eur_per_1000l
2011-02-07,BE,gasoline,1494.0,621.14
2011-02-14,BE,gasoline,1498.8,625.11
2011-02-21,BE,gasoline,1488.2,616.35
2011-02-28,BE,gasoline,1516.0,639.32
2011-03-07,BE,gasoline,1515.2,638.66
2011-03-14,BE,gasoline,1605.2,713.04
2011-03-21,BE,gasoline,1524.2,646.1
2011-03-28,BE,gasoline,1514.2,637.83
2011-04-04,BE,gasoline,1557.5,673.62
2011-04-11,BE,gasoline,1578.7,691.14
2011-04-18,BE,gasoline,1624.6,729.07
2011-05-02,BE,gasoline,1606.6,714.2
2011-05-09,BE,gasoline,1626.8,730.89
2011-05-16,BE,gasoline,1586.1,697.26
2011-05-23,BE,gasoline,1569.0,683.12
2011-05-30,BE,gasoline,1527.7,648.99
2011-06-06,BE,gasoline,1566.1,680.73
2011-06-13,BE,gasoline,1566.1,680.73
2011-06-20,BE,gasoline,1546.2,664.28
2011-06-27,BE,gasoline,1556.0,672.38
2011-07-04,BE,gasoline,1490.6,618.33
2011-07-11,BE,gasoline,1529.0,650.07
2011-07-18,BE,gasoline,1574.1,687.34
2011-07-25,BE,gasoline,1587.3,698.25
2011-08-01,BE,gasoline,1643.0,744.28
2011-08-08,BE,gasoline,1590.3,700.73
2011-08-22,BE,gasoline,1534.7,654.78
2011-08-29,BE,gasoline,1538.9,658.25
2011-09-05,BE,gasoline,1551.1,668.33
2011-09-12,BE,gasoline,1566.9,681.39
2011-09-19,BE,gasoline,1616.9,722.71
2011-09-26,BE,gasoline,1564.1,679.07
2011-10-03,BE,gasoline,1567.0,681.47
2011-10-10,BE,gasoline,1513.0,636.84
2011-10-17,BE,gasoline,1589.2,699.82
2011-10-24,BE,gasoline,1534.0,654.2
2011-10-31,BE,gasoline,1534.0,654.2
2011-11-07,BE,gasoline,1505.9,630.98
2011-11-14,BE,gasoline,1505.9,630.98
2011-11-21,BE,gasoline,1550.5,667.83
2011-11-28,BE,gasoline,1496.3,623.04
2011-12-05,BE,gasoline,1529.4,650.4
2011-12-12,BE,gasoline,1517.6,640.64
2011-12-19,BE,gasoline,1540.2,659.32
2012-01-09,BE,gasoline,1569.2,683.29
2012-01-16,BE,gasoline,1624.8,729.24
2012-01-23,BE,gasoline,1626.8,730.89
2012-01-30,BE,gasoline,1600.1,708.83
2012-02-06,BE,gasoline,1609.2,716.35
2012-02-13,BE,gasoline,1627.0,731.06
2012-02-20,BE,gasoline,1642.3,743.7
2012-02-27,BE,gasoline,1681.7,776.26
2012-03-05,BE,gasoline,1659.3,757.75
2012-03-12,BE,gasoline,1643.5,744.69
2012-03-19,BE,gasoline,1698.9,790.48
2012-03-26,BE,gasoline,1648.7,748.99
2012-04-02,BE,gasoline,1702.6,793.54
2012-04-16,BE,gasoline,1739.0,823.62
2012-04-23,BE,gasoline,1715.6,804.28
2012-04-30,BE,gasoline,1715.6,804.28
2012-05-07,BE,gasoline,1647.7,748.17
2012-05-14,BE,gasoline,1698.7,790.31
2012-05-21,BE,gasoline,1630.4,733.87
2012-05-28,BE,gasoline,1630.4,733.87
2012-06-04,BE,gasoline,1609.0,716.18
2012-06-11,BE,gasoline,1615.5,721.55
2012-06-18,BE,gasoline,1636.1,738.58
2012-06-25,BE,gasoline,1582.8,694.53
2012-07-02,BE,gasoline,1557.0,673.21
2012-07-09,BE,gasoline,1634.0,736.84
2012-07-16,BE,gasoline,1652.3,751.97
2012-07-23,BE,gasoline,1658.2,756.84
2012-07-30,BE,gasoline,1685.3,779.24
2012-08-06,BE,gasoline,1650.0,750.07
2012-08-13,BE,gasoline,1689.1,782.38
2012-08-20,BE,gasoline,1711.1,800.56
2012-08-27,BE,gasoline,1706.1,796.43
2012-09-03,BE,gasoline,1720.3,808.17
2012-09-10,BE,gasoline,1710.0,799.65
2012-09-17,BE,gasoline,1723.8,811.06
2012-09-24,BE,gasoline,1705.5,795.93
2012-10-01,BE,gasoline,1688.7,782.05
2012-10-08,BE,gasoline,1707.2,797.34
2012-10-15,BE,gasoline,1686.9,780.56
2012-10-22,BE,gasoline,1602.8,711.06
2012-10-29,BE,gasoline,1586.3,697.42
2012-11-05,BE,gasoline,1579.0,691.39
2012-11-12,BE,gasoline,1579.0,691.39
2012-11-19,BE,gasoline,1576.7,689.49
2012-11-26,BE,gasoline,1586.0,697.17
2012-12-03,BE,gasoline,1544.0,662.46
2012-12-10,BE,gasoline,1605.5,713.29
2012-12-17,BE,gasoline,1556.0,672.38
2013-01-07,BE,gasoline,1568.7,682.88
2013-01-14,BE,gasoline,1574.4,687.59
2013-01-21,BE,gasoline,1597.5,706.68
2013-01-28,BE,gasoline,1620.6,725.77
2013-02-04,BE,gasoline,1614.8,720.98
2013-02-11,BE,gasoline,1591.8,701.97
2013-02-18,BE,gasoline,1622.2,727.09
2013-02-25,BE,gasoline,1634.2,737.01
2013-03-04,BE,gasoline,1664.7,762.22
2013-03-11,BE,gasoline,1632.9,735.93
2013-03-18,BE,gasoline,1589.2,699.82
2013-03-25,BE,gasoline,1567.9,682.22
2013-04-08,BE,gasoline,1653.3,752.79
2013-04-15,BE,gasoline,1588.5,699.24
2013-04-22,BE,gasoline,1549.4,666.93
2013-04-29,BE,gasoline,1626.0,730.23
2013-05-06,BE,gasoline,1544.9,663.21
2013-05-13,BE,gasoline,1559.3,675.11
2013-05-20,BE,gasoline,1559.3,675.11
2013-05-27,BE,gasoline,1559.3,675.11
2013-06-03,BE,gasoline,1582.4,694.2
2013-06-10,BE,gasoline,1579.7,691.97
2013-06-17,BE,gasoline,1593.5,703.37
2013-06-24,BE,gasoline,1595.0,704.61
2013-07-01,BE,gasoline,1573.0,686.43
2013-07-08,BE,gasoline,1571.0,684.78
2013-07-15,BE,gasoline,1608.0,715.36
2013-07-22,BE,gasoline,1686.2,779.98
2013-07-29,BE,gasoline,1603.2,711.39
2013-08-05,BE,gasoline,1603.2,711.39
2013-08-12,BE,gasoline,1653.2,752.71
2013-08-19,BE,gasoline,1612.5,719.07
2013-08-26,BE,gasoline,1595.4,704.94
2013-09-02,BE,gasoline,1647.6,748.08
2013-09-09,BE,gasoline,1639.8,741.64
2013-09-16,BE,gasoline,1609.7,716.76
2013-09-23,BE,gasoline,1527.6,648.91
2013-09-30,BE,gasoline,1543.6,662.13
2013-10-07,BE,gasoline,1520.4,642.96
2013-10-14,BE,gasoline,1536.1,655.93
2013-10-21,BE,gasoline,1527.8,649.07
2013-10-28,BE,gasoline,1536.8,656.51
2013-11-04,BE,gasoline,1504.33,629.68
2013-11-11,BE,gasoline,1504.33,629.68
2013-11-18,BE,gasoline,1562.9,678.08
2013-11-25,BE,gasoline,1502.6,628.25
2013-12-02,BE,gasoline,1544.1,662.55
2013-12-09,BE,gasoline,1527.9,649.16
2013-12-16,BE,gasoline,1509.4,633.87
2014-01-06,BE,gasoline,1551.7,668.83
2014-01-13,BE,gasoline,1512.1,636.1
2014-01-20,BE,gasoline,1503.3,628.83
2014-01-27,BE,gasoline,1526.6,648.08
2014-02-03,BE,gasoline,1521.3,643.7
2014-02-10,BE,gasoline,1540.9,659.9
2014-02-17,BE,gasoline,1532.7,653.12
2014-02-24,BE,gasoline,1555.1,671.64
2014-03-03,BE,gasoline,1494.6,621.64
2014-03-10,BE,gasoline,1552.8,669.74
2014-03-17,BE,gasoline,1532.1,652.63
2014-03-24,BE,gasoline,1522.5,644.69
2014-03-31,BE,gasoline,1482.4,611.55
2014-04-07,BE,gasoline,1532.7,653.12
2014-04-14,BE,gasoline,1538.0,657.5
2014-04-28,BE,gasoline,1553.7,670.48
2014-05-05,BE,gasoline,1623.6,728.25
2014-05-12,BE,gasoline,1571.2,684.94
2014-05-19,BE,gasoline,1576.8,689.57
2014-05-26,BE,gasoline,1605.4,713.21
2014-06-02,BE,gasoline,1590.4,700.81
2014-06-09,BE,gasoline,1590.4,700.81
2014-06-16,BE,gasoline,1601.0,709.57
2014-06-23,BE,gasoline,1601.1,709.65
2014-06-30,BE,gasoline,1643.1,744.36
2014-07-07,BE,gasoline,1609.2,716.35
2014-07-14,BE,gasoline,1604.2,712.22
2014-07-21,BE,gasoline,1604.2,712.22
2014-07-28,BE,gasoline,1516.8,639.98
2014-08-04,BE,gasoline,1545.9,664.03
2014-08-11,BE,gasoline,1554.5,671.14
2014-08-18,BE,gasoline,1557.3,673.45
2014-08-25,BE,gasoline,1544.6,662.96
2014-09-01,BE,gasoline,1592.6,702.63
2014-09-08,BE,gasoline,1555.0,671.55
2014-09-15,BE,gasoline,1617.1,722.88
2014-09-22,BE,gasoline,1570.8,684.61
2014-09-29,BE,gasoline,1537.0,656.68
2014-10-06,BE,gasoline,1497.1,623.7
2014-10-13,BE,gasoline,1560.4,676.02
2014-10-20,BE,gasoline,1507.2,632.05
2014-10-27,BE,gasoline,1423.38,562.78
2014-11-03,BE,gasoline,1451.1,585.69
2014-11-10,BE,gasoline,1451.1,585.69
2014-11-17,BE,gasoline,1449.1,584.03
2014-11-24,BE,gasoline,1430.9,568.99
2014-12-01,BE,gasoline,1376.6,524.12
2014-12-08,BE,gasoline,1383.3,529.65
2014-12-15,BE,gasoline,1383.3,529.65
2015-01-05,BE,gasoline,1383.3,529.65
2015-01-12,BE,gasoline,1292.6,453.04
2015-01-19,BE,gasoline,1245.5,414.12
2015-01-26,BE,gasoline,1234.5,405.03
2015-02-02,BE,gasoline,1238.9,408.66
2015-02-09,BE,gasoline,1326.3,480.9
2015-02-16,BE,gasoline,1319.2,475.03
2015-02-23,BE,gasoline,1348.6,499.33
2015-03-02,BE,gasoline,1380.5,525.69
2015-03-09,BE,gasoline,1385.6,529.9
2015-03-16,BE,gasoline,1397.9,540.07
2015-03-23,BE,gasoline,1374.2,520.48
2015-03-30,BE,gasoline,1404.4,545.44
2015-04-13,BE,gasoline,1415.68,554.76
2015-04-20,BE,gasoline,1417.5,556.27
2015-04-27,BE,gasoline,1448.6,581.97
2015-05-04,BE,gasoline,1455.0,587.26
2015-05-11,BE,gasoline,1456.0,588.09
2015-05-18,BE,gasoline,1429.5,566.18
2015-05-25,BE,gasoline,1452.6,585.28
2015-06-01,BE,gasoline,1462.5,593.46
2015-06-08,BE,gasoline,1440.5,575.28
2015-06-15,BE,gasoline,1485.1,612.14
2015-06-22,BE,gasoline,1474.1,603.04
2015-06-29,BE,gasoline,1442.4,576.85
2015-07-06,BE,gasoline,1461.1,592.3
2015-07-13,BE,gasoline,1458.0,589.74
2015-07-20,BE,gasoline,1458.0,589.74
2015-07-27,BE,gasoline,1463.9,594.61
2015-08-03,BE,gasoline,1420.4,558.66
2015-08-10,BE,gasoline,1411.1,550.98
2015-08-17,BE,gasoline,1383.1,527.84
2015-08-24,BE,gasoline,1335.8,488.75
2015-08-31,BE,gasoline,1291.4,452.05
2015-09-07,BE,gasoline,1320.6,476.18
2015-09-14,BE,gasoline,1346.8,497.84
2015-09-21,BE,gasoline,1320.25,475.9
2015-09-28,BE,gasoline,1300.34,459.44
2015-10-05,BE,gasoline,1342.65,494.41
2015-10-12,BE,gasoline,1282.67,444.84
2015-10-19,BE,gasoline,1303.7,462.22
2015-10-26,BE,gasoline,1271.81,435.86
2015-11-02,BE,gasoline,1271.81,435.86
2015-11-09,BE,gasoline,1276.26,439.54
2015-11-16,BE,gasoline,1331.5,485.19
2015-11-23,BE,gasoline,1285.7,447.34
2015-11-30,BE,gasoline,1357.0,506.27
2015-12-07,BE,gasoline,1310.0,467.42
2015-12-14,BE,gasoline,1210.6,408.1
2016-01-04,BE,gasoline,1205.5,377.18
2016-01-11,BE,gasoline,1295.7,451.73
2016-01-18,BE,gasoline,1191.6,365.69
2016-01-25,BE,gasoline,1200.4,372.97
2016-02-01,BE,gasoline,1188.0,362.72
2016-02-08,BE,gasoline,1187.9,362.64
2016-02-15,BE,gasoline,1158.1,338.01
2016-02-22,BE,gasoline,1183.6,359.08
2016-02-29,BE,gasoline,1180.3,356.35
2016-03-07,BE,gasoline,1196.5,369.74
2016-03-14,BE,gasoline,1196.2,369.5
2016-03-21,BE,gasoline,1211.9,382.47
2016-04-04,BE,gasoline,1228.88,396.5
2016-04-11,BE,gasoline,1252.9,416.35
2016-04-18,BE,gasoline,1266.0,427.18
2016-04-25,BE,gasoline,1268.3,429.08
2016-05-02,BE,gasoline,1297.9,453.54
2016-05-09,BE,gasoline,1292.6,449.16
2016-05-16,BE,gasoline,1292.6,449.16
2016-05-23,BE,gasoline,1270.9,431.23
2016-05-30,BE,gasoline,1328.9,479.16
2016-06-06,BE,gasoline,1345.8,493.13
2016-06-13,BE,gasoline,1318.5,470.57
2016-06-20,BE,gasoline,1328.5,478.83
2016-06-27,BE,gasoline,1312.5,465.61
2016-07-04,BE,gasoline,1324.54,475.56
2016-07-11,BE,gasoline,1281.86,440.29
2016-07-18,BE,gasoline,1295.36,451.45
2016-07-25,BE,gasoline,1280.4,439.08
2016-08-01,BE,gasoline,1233.0,399.91
2016-08-08,BE,gasoline,1232.1,408.23
2016-08-15,BE,gasoline,1259.87,431.18
2016-08-22,BE,gasoline,1222.5,400.3
2016-08-29,BE,gasoline,1265.2,435.59
2016-09-05,BE,gasoline,1279.6,447.49
2016-09-12,BE,gasoline,1255.0,427.16
2016-09-19,BE,gasoline,1264.0,434.6
2016-09-26,BE,gasoline,1269.7,439.31
2016-10-03,BE,gasoline,1266.9,436.99
2016-10-10,BE,gasoline,1266.9,436.99
2016-10-17,BE,gasoline,1340.8,498.07
2016-10-24,BE,gasoline,1304.2,467.82
2016-10-31,BE,gasoline,1303.82,467.51
2016-11-07,BE,gasoline,1296.9,461.79
2016-11-14,BE,gasoline,1265.2,435.59
2016-11-21,BE,gasoline,1268.0,437.9
2016-11-28,BE,gasoline,1275.3,443.94
2016-12-05,BE,gasoline,1273.3,442.28
2016-12-12,BE,gasoline,1312.7,474.85
2016-12-19,BE,gasoline,1328.7,488.07
2017-01-02,BE,gasoline,1355.29,496.86
2017-01-09,BE,gasoline,1394.2,529.02
2017-01-16,BE,gasoline,1366.1,505.8
2017-01-23,BE,gasoline,1391.5,526.79
2017-01-30,BE,gasoline,1409.6,541.75
2017-02-06,BE,gasoline,1376.1,514.06
2017-02-13,BE,gasoline,1355.9,497.37
2017-02-20,BE,gasoline,1415.8,546.87
2017-02-27,BE,gasoline,1397.1,531.42
2017-03-06,BE,gasoline,1401.1,534.72
2017-03-13,BE,gasoline,1384.9,521.34
2017-03-20,BE,gasoline,1341.4,489.56
2017-03-27,BE,gasoline,1299.9,469.23
2017-04-03,BE,gasoline,1380.7,536.0
2017-04-10,BE,gasoline,1355.7,515.34
2017-04-24,BE,gasoline,1432.0,578.4
2017-05-01,BE,gasoline,1378.7,534.35
2017-05-08,BE,gasoline,1398.8,550.96
2017-05-15,BE,gasoline,1343.4,505.18
2017-05-22,BE,gasoline,1382.5,537.49
2017-05-29,BE,gasoline,1338.4,501.05
2017-06-05,BE,gasoline,1323.3,488.57
2017-06-12,BE,gasoline,1324.4,489.48
2017-06-19,BE,gasoline,1303.4,472.12
2017-06-26,BE,gasoline,1314.6,481.38
2017-07-03,BE,gasoline,1318.68,484.75
2017-07-10,BE,gasoline,1323.24,488.52
2017-07-17,BE,gasoline,1295.0,465.18
2017-07-24,BE,gasoline,1308.0,475.92
2017-07-31,BE,gasoline,1297.6,467.33
2017-08-07,BE,gasoline,1336.6,499.56
2017-08-14,BE,gasoline,1356.4,515.92
2017-08-21,BE,gasoline,1316.8,483.19
2017-08-28,BE,gasoline,1315.2,481.87
2017-09-04,BE,gasoline,1361.0,519.72
2017-09-11,BE,gasoline,1348.4,509.31
2017-09-18,BE,gasoline,1307.8,475.76
2017-09-25,BE,gasoline,1333.8,497.24
2017-10-02,BE,gasoline,1352.1,512.37
2017-10-09,BE,gasoline,1317.3,483.61
2017-10-16,BE,gasoline,1312.1,479.31
2017-10-23,BE,gasoline,1326.4,491.13
2017-10-30,BE,gasoline,1336.0,499.06
2017-11-06,BE,gasoline,1349.2,509.97
2017-11-13,BE,gasoline,1385.0,539.56
2017-11-20,BE,gasoline,1361.5,520.14
2017-11-27,BE,gasoline,1385.3,539.81
2017-12-04,BE,gasoline,1375.1,531.38
2017-12-11,BE,gasoline,1306.5,474.68
2017-12-18,BE,gasoline,1331.5,495.34
2018-01-01,BE,gasoline,1349.4,500.46
2018-01-08,BE,gasoline,1361.7,510.62
2018-01-15,BE,gasoline,1366.4,514.51
2018-01-22,BE,gasoline,1351.3,502.03
2018-01-29,BE,gasoline,1362.7,511.45
2018-02-05,BE,gasoline,1369.2,516.82
2018-02-12,BE,gasoline,1362.8,511.53
2018-02-19,BE,gasoline,1330.3,484.67
2018-02-26,BE,gasoline,1374.3,521.04
2018-03-05,BE,gasoline,1333.6,487.4
2018-03-12,BE,gasoline,1278.2,441.61
2018-03-19,BE,gasoline,1318.5,474.92
2018-03-26,BE,gasoline,1326.5,481.53
2018-04-09,BE,gasoline,1393.4,536.82
2018-04-16,BE,gasoline,1395.17,538.28
2018-04-23,BE,gasoline,1383.6,528.72
2018-04-30,BE,gasoline,1409.0,549.71
2018-05-07,BE,gasoline,1439.5,574.92
2018-05-14,BE,gasoline,1404.2,545.75
2018-05-21,BE,gasoline,1456.8,589.22
2018-05-28,BE,gasoline,1454.5,587.32
2018-06-04,BE,gasoline,1490.4,616.99
2018-06-11,BE,gasoline,1410.6,551.04
2018-06-18,BE,gasoline,1442.5,577.4
2018-06-25,BE,gasoline,1438.3,573.93
2018-07-02,BE,gasoline,1489.1,615.91
2018-07-09,BE,gasoline,1432.56,569.18
2018-07-16,BE,gasoline,1443.9,578.56
2018-07-23,BE,gasoline,1406.55,562.28
2018-07-30,BE,gasoline,1427.9,579.92
2018-08-06,BE,gasoline,1448.8,597.2
2018-08-13,BE,gasoline,1439.1,589.18
2018-08-20,BE,gasoline,1433.4,584.47
2018-08-27,BE,gasoline,1470.1,614.8
2018-09-03,BE,gasoline,1455.1,602.4
2018-09-10,BE,gasoline,1525.6,660.67
2018-09-17,BE,gasoline,1450.1,598.27
2018-09-24,BE,gasoline,1449.2,597.53
2018-10-01,BE,gasoline,1419.5,572.98
2018-10-08,BE,gasoline,1477.0,620.5
2018-10-15,BE,gasoline,1417.7,571.49
2018-10-22,BE,gasoline,1427.8,579.84
2018-10-29,BE,gasoline,1427.6,579.67
2018-11-05,BE,gasoline,1453.5,601.08
2018-11-12,BE,gasoline,1409.8,564.96
2018-11-19,BE,gasoline,1361.5,525.05
2018-11-26,BE,gasoline,1329.5,498.6
2018-12-03,BE,gasoline,1331.3,500.09
2018-12-10,BE,gasoline,1303.7,477.28
2018-12-17,BE,gasoline,1326.0,495.71
2019-01-07,BE,gasoline,1293.3,468.68
2019-01-14,BE,gasoline,1272.3,451.33
2019-01-21,BE,gasoline,1302.9,476.62
2019-01-28,BE,gasoline,1283.6,460.67
2019-02-04,BE,gasoline,1309.8,482.32
2019-02-11,BE,gasoline,1304.3,477.77
2019-02-18,BE,gasoline,1313.1,485.05
2019-02-25,BE,gasoline,1328.9,498.1
2019-03-04,BE,gasoline,1326.9,496.45
2019-03-11,BE,gasoline,1345.5,511.82
2019-03-18,BE,gasoline,1370.9,532.82
2019-03-25,BE,gasoline,1394.6,552.4
2019-04-01,BE,gasoline,1384.1,543.72
2019-04-08,BE,gasoline,1420.9,574.14
2019-04-15,BE,gasoline,1418.9,572.48
2019-04-29,BE,gasoline,1479.3,622.4
2019-05-06,BE,gasoline,1558.0,687.44
2019-05-13,BE,gasoline,1476.7,620.25
2019-05-20,BE,gasoline,1438.7,588.85
2019-05-27,BE,gasoline,1495.5,635.79
2019-06-03,BE,gasoline,1528.2,662.82
2019-06-10,BE,gasoline,1424.5,577.11
2019-06-17,BE,gasoline,1379.2,539.67
2019-06-24,BE,gasoline,1416.1,570.17
2019-07-01,BE,gasoline,1395.2,552.9
2019-07-08,BE,gasoline,1420.4,573.72
2019-07-15,BE,gasoline,1431.6,582.98
2019-07-22,BE,gasoline,1444.8,593.89
2019-07-29,BE,gasoline,1443.9,593.15
2019-08-05,BE,gasoline,1441.6,591.24
2019-08-12,BE,gasoline,1362.1,525.54
2019-08-19,BE,gasoline,1437.8,588.1
2019-08-26,BE,gasoline,1380.7,540.91
2019-09-02,BE,gasoline,1365.7,528.52
2019-09-09,BE,gasoline,1361.7,525.21
2019-09-16,BE,gasoline,1366.5,529.18
2019-09-23,BE,gasoline,1387.3,546.37
2019-09-30,BE,gasoline,1401.0,557.69
2019-10-07,BE,gasoline,1409.9,565.05
2019-10-14,BE,gasoline,1402.6,559.01
2019-10-21,BE,gasoline,1367.4,529.92
2019-10-28,BE,gasoline,1364.0,527.11
2019-11-04,BE,gasoline,1381.7,541.74
2019-11-11,BE,gasoline,1381.7,541.74
2019-11-18,BE,gasoline,1388.0,546.95
2019-11-25,BE,gasoline,1387.7,546.7
2019-12-02,BE,gasoline,1373.1,534.63
2019-12-09,BE,gasoline,1391.8,550.09
2019-12-16,BE,gasoline,1407.6,563.15
2020-01-06,BE,gasoline,1445.9,594.8
2020-01-13,BE,gasoline,1414.8,569.1
2020-01-20,BE,gasoline,1412.76,567.41
2020-01-27,BE,gasoline,1406.9,562.57
2020-02-03,BE,gasoline,1354.5,519.26
2020-02-10,BE,gasoline,1390.4,548.93
2020-02-17,BE,gasoline,1363.4,526.62
2020-02-24,BE,gasoline,1375.6,536.7
2020-03-02,BE,gasoline,1377.0,537.86
2020-03-09,BE,gasoline,1320.4,491.08
2020-03-16,BE,gasoline,1210.3,400.09
2020-03-23,BE,gasoline,1076.1,289.18
2020-03-30,BE,gasoline,1058.1,274.3
2020-04-06,BE,gasoline,1095.8,305.46
2020-04-20,BE,gasoline,1342.0,508.93
2020-04-27,BE,gasoline,1103.45,311.78
2020-05-04,BE,gasoline,1145.2,346.29
2020-05-11,BE,gasoline,1155.6,354.88
2020-05-18,BE,gasoline,1170.5,367.2
2020-05-25,BE,gasoline,1190.3,383.56
2020-06-01,BE,gasoline,1216.3,405.05
2020-06-08,BE,gasoline,1239.1,423.89
2020-06-15,BE,gasoline,1227.9,414.63
2020-06-22,BE,gasoline,1248.87,431.96
2020-06-29,BE,gasoline,1245.6,429.26
2020-07-06,BE,gasoline,1281.4,458.85
2020-07-13,BE,gasoline,1306.1,479.26
2020-07-20,BE,gasoline,1266.4,446.45
2020-07-27,BE,gasoline,1296.4,471.24
2020-08-03,BE,gasoline,1311.5,483.72
2020-08-10,BE,gasoline,1303.1,476.78
2020-08-17,BE,gasoline,1308.1,480.91
2020-08-24,BE,gasoline,1312.2,484.3
2020-08-31,BE,gasoline,1320.5,491.16
2020-09-07,BE,gasoline,1348.0,513.89
2020-09-14,BE,gasoline,1323.8,493.89
2020-09-21,BE,gasoline,1288.4,464.63
2020-09-28,BE,gasoline,1316.6,487.94
2020-10-05,BE,gasoline,1296.8,471.58
2020-10-12,BE,gasoline,1290.8,466.62
2020-10-19,BE,gasoline,1305.2,478.52
2020-10-26,BE,gasoline,1296.8,471.58
2020-11-02,BE,gasoline,1265.3,445.54
2020-11-09,BE,gasoline,1235.4,420.83
2020-11-16,BE,gasoline,1240.6,425.13
2020-11-23,BE,gasoline,1265.4,445.63
2020-11-30,BE,gasoline,1267.6,447.44
2020-12-07,BE,gasoline,1262.0,442.82
2020-12-14,BE,gasoline,1281.0,458.52
2020-12-21,BE,gasoline,1301.0,475.05
2021-01-11,BE,gasoline,1265.8,445.96
2021-01-18,BE,gasoline,1295.3,470.34
2021-01-25,BE,gasoline,1314.2,485.96
2021-02-01,BE,gasoline,1307.79,480.66
2021-02-08,BE,gasoline,1338.72,506.22
2021-02-15,BE,gasoline,1345.77,512.05
2021-02-22,BE,gasoline,1355.29,519.91
2021-03-01,BE,gasoline,1360.58,524.29
2021-03-08,BE,gasoline,1406.89,562.56
2021-03-15,BE,gasoline,1437.0,587.44
2021-03-22,BE,gasoline,1427.78,579.82
2021-03-29,BE,gasoline,1412.17,566.92
2021-04-12,BE,gasoline,1405.53,561.44
2021-04-19,BE,gasoline,1414.88,569.16
2021-04-26,BE,gasoline,1420.53,573.83
2021-05-03,BE,gasoline,1416.5,570.5
2021-05-10,BE,gasoline,1447.15,595.83
2021-05-17,BE,gasoline,1495.31,635.63
2021-05-24,BE,gasoline,1478.78,621.97
2021-05-31,BE,gasoline,1443.9,593.15
2021-06-07,BE,gasoline,1435.6,586.29
2021-06-14,BE,gasoline,1461.3,607.53
2021-06-21,BE,gasoline,1481.93,624.58
2021-06-28,BE,gasoline,1498.74,638.47
2021-07-05,BE,gasoline,1498.74,638.47
2021-07-12,BE,gasoline,1491.16,632.2
2021-07-19,BE,gasoline,1492.92,633.66
2021-07-26,BE,gasoline,1512.78,650.07
2021-08-02,BE,gasoline,1523.5,658.93
2021-08-09,BE,gasoline,1514.4,651.41
2021-08-16,BE,gasoline,1503.96,642.78
2021-08-23,BE,gasoline,1533.33,667.05
2021-08-30,BE,gasoline,1499.32,638.95
2021-09-06,BE,gasoline,1510.83,648.46
2021-09-13,BE,gasoline,1511.23,648.79
2021-09-20,BE,gasoline,1535.96,669.23
2021-09-27,BE,gasoline,1522.57,658.16
2021-10-04,BE,gasoline,1543.78,675.69
2021-10-11,BE,gasoline,1568.58,696.19
2021-10-18,BE,gasoline,1621.78,740.15
2021-10-25,BE,gasoline,1629.34,746.4
2021-11-01,BE,gasoline,1644.03,758.54
2021-11-08,BE,gasoline,1673.09,782.56
2021-11-15,BE,gasoline,1686.24,793.43
2021-11-22,BE,gasoline,1717.54,819.29
2021-11-29,BE,gasoline,1641.65,756.58
2021-12-06,BE,gasoline,1581.77,707.09
2021-12-13,BE,gasoline,1561.35,690.21
2021-12-20,BE,gasoline,1615.11,734.64
2022-01-03,BE,gasoline,1640.0,755.21
2022-01-10,BE,gasoline,1646.84,760.86
2022-01-17,BE,gasoline,1625.36,743.11
2022-01-24,BE,gasoline,1648.27,762.05
2022-01-31,BE,gasoline,1656.86,769.15
2022-02-07,BE,gasoline,1673.25,782.69
2022-02-14,BE,gasoline,1684.6,792.07
2022-02-21,BE,gasoline,1701.0,805.63
2022-02-28,BE,gasoline,1734.85,833.6
2022-03-07,BE,gasoline,1811.7,897.11
2022-03-14,BE,gasoline,1950.63,1011.93
2022-03-21,BE,gasoline,1753.1,993.31
2022-03-28,BE,gasoline,1760.16,999.15
2022-04-04,BE,gasoline,1807.61,1038.36
2022-04-11,BE,gasoline,1787.28,1021.56
2022-04-25,BE,gasoline,1763.28,1001.73
2022-05-02,BE,gasoline,1821.53,1049.87
2022-05-09,BE,gasoline,1875.58,1094.54
2022-05-16,BE,gasoline,1925.81,1136.05
2022-05-23,BE,gasoline,1967.77,1170.73
2022-05-30,BE,gasoline,1947.38,1153.87
2022-06-06,BE,gasoline,2023.38,1216.68
2022-06-13,BE,gasoline,2107.04,1285.83
2022-06-20,BE,gasoline,2110.83,1288.96
2022-06-27,BE,gasoline,2042.99,1232.89
2022-07-04,BE,gasoline,2006.43,1202.68
2022-07-11,BE,gasoline,1990.69,1189.67
2022-07-18,BE,gasoline,1910.24,1123.18
2022-07-25,BE,gasoline,1875.28,1094.29
2022-08-01,BE,gasoline,1846.62,1070.6
2022-08-08,BE,gasoline,1779.98,1015.53
2022-08-15,BE,gasoline,1741.73,983.92
2022-08-22,BE,gasoline,1718.91,965.06
2022-08-29,BE,gasoline,1733.5,977.11
2022-09-05,BE,gasoline,1688.58,939.99
2022-09-12,BE,gasoline,1654.66,878.91
2022-09-19,BE,gasoline,1675.19,895.87
2022-09-26,BE,gasoline,1689.46,907.67
2022-10-03,BE,gasoline,1690.83,898.05
2022-10-10,BE,gasoline,1749.56,936.69
2022-10-17,BE,gasoline,1806.63,983.85
2022-10-24,BE,gasoline,1837.05,978.84
